time_s,ecg_mv
0.664,0.04386
0.668,0.04844
0.672,0.0674
0.676,0.03934
0.68,0.05811
0.684,0.09246
0.688,0.05711
0.692,0.04321
0.696,0.08375
0.7,0.08729
0.704,0.06741
0.708,0.11019
0.712,0.09201
0.716,0.12267
0.72,0.12547
0.724,0.14349
0.728,0.1655
0.732,0.20028
0.736,0.24156
0.74,0.23894
0.744,0.24123
0.748,0.27601
0.752,0.28292
0.756,0.32824
0.76,0.32978
0.764,0.33566
0.768,0.34712
0.772,0.36731
0.776,0.33002
0.78,0.33952
0.784,0.31398
0.788,0.29905
0.792,0.27988
0.796,0.24959
0.8,0.23005
0.804,0.20335
0.808,0.19805
0.812,0.19453
0.816,0.13052
0.82,0.12862
0.824,0.12303
0.828,0.10332
0.832,0.09717
0.836,0.06342
0.84,0.07874
0.844,0.07274
0.848,0.08774
0.852,0.05782
0.856,0.06552
0.86,0.05354
0.864,0.05837
0.868,0.05121
0.872,0.03832
0.876,0.0589
0.88,0.04358
0.884,0.0488
0.888,0.0504
0.892,0.04792
0.896,0.05959
0.9,0.0267
0.904,0.05028
0.908,0.04876
0.912,0.05103
0.916,0.04954
0.92,0.05236
0.924,0.05718
0.928,0.0181
0.932,0.06416
0.936,0.06313
0.94,0.03918
0.944,0.0588
0.948,0.05303
0.952,0.03478
0.956,0.05168
0.96,0.06101
0.964,0.0633
0.968,0.03673
0.972,0.02405
0.976,0.0526
0.98,0.07253
0.984,0.05066
0.988,0.03626
0.992,0.05508
0.996,0.04356
1.0,0.04691
1.004,0.05187
1.008,0.05239
1.012,0.04494
1.016,0.04495
1.02,0.04309
1.024,0.05447
1.028,0.05596
1.032,0.04884
1.036,0.08235
1.04,0.03744
1.044,0.04754
1.048,0.06195
1.052,0.04369
1.056,0.04281
1.06,0.07352
1.064,0.03507
1.068,0.0451
1.072,0.03307
1.076,0.04686
1.08,0.04186
1.084,0.05343
1.088,0.04635
1.092,0.03782
1.096,0.04722
1.1,0.06011
1.104,0.03468
1.108,0.04607
1.112,0.03014
1.116,0.05243
1.12,0.03623
1.124,0.03475
1.128,0.0497
1.132,0.0523
1.136,0.04843
1.14,0.04571
1.144,0.02869
1.148,0.03644
1.152,0.02156
1.156,0.06084
1.16,0.0369
1.164,0.03478
1.168,0.04445
1.172,0.05767
1.176,0.05097
1.18,0.02452
1.184,0.05968
1.188,0.04851
1.192,0.02556
1.196,0.02305
1.2,0.04236
1.204,0.03937
1.208,0.04356
1.212,0.04741
1.216,0.03105
1.22,0.03074
1.224,0.0569
1.228,0.02496
1.232,0.05231
1.236,0.06672
1.24,0.03273
1.244,0.01599
1.248,0.02221
1.252,0.0327
1.256,0.02783
1.26,0.04009
1.264,0.04587
1.268,-0.00465
1.272,0.02149
1.276,0.03963
1.28,0.02233
1.284,0.04294
1.288,0.05026
1.292,0.02326
1.296,0.03325
1.3,0.02764
1.304,0.05278
1.308,0.04541
1.312,0.03366
1.316,0.03041
1.32,0.01576
1.324,0.02209
1.328,0.02295
1.332,0.0367
1.336,0.0279
1.34,0.03207
1.344,0.02905
1.348,0.04665
1.352,0.03491
1.356,0.0186
1.36,0.02533
1.364,0.01468
1.368,0.02219
1.372,0.01801
1.376,0.04211
1.38,0.02582
1.384,0.03489
1.388,0.02577
1.392,0.01237
1.396,0.01014
1.4,0.02923
1.404,0.00223
1.408,0.02761
1.412,-0.00665
1.416,0.02597
1.42,0.02456
1.424,0.00515
1.428,0.00854
1.432,0.01404
1.436,0.02299
1.44,-0.00192
1.444,-0.00222
1.448,0.03029
1.452,0.01201
1.456,0.01864
1.46,0.02833
1.464,0.02625
1.468,0.00975
1.472,0.02462
1.476,0.01665
1.48,0.00412
1.484,0.0174
1.488,0.00753
1.492,0.01694
1.496,0.01781
1.5,0.0014
1.504,0.02404
1.508,0.0065
1.512,0.00554
1.516,0.03487
1.52,0.00811
1.524,0.01663
1.528,0.0389
1.532,0.01756
1.536,-0.00051
1.54,0.05283
1.544,0.03111
1.548,0.03374
1.552,0.0524
1.556,0.05447
1.56,0.06195
1.564,0.07755
1.568,0.06089
1.572,0.09177
1.576,0.0875
1.58,0.09943
1.584,0.07918
1.588,0.07317
1.592,0.08119
1.596,0.05099
1.6,0.05171
1.604,0.06332
1.608,0.05197
1.612,0.03171
1.616,0.02323
1.62,0.01568
1.624,0.00025
1.628,-0.01013
1.632,0.01054
1.636,0.00016
1.64,-0.00665
1.644,-0.00613
1.648,0.00218
1.652,0.00105
1.656,-0.03398
1.66,-0.00212
1.664,0.0117
1.668,-0.01811
1.672,0.00383
1.676,0.01297
1.68,0.00736
1.684,-0.01258
1.688,-0.00084
1.692,-0.00175
1.696,-0.006
1.7,-0.00118
1.704,-0.03852
1.708,-0.03058
1.712,-0.07688
1.716,-0.08796
1.72,-0.0186
1.724,0.17924
1.728,0.47506
1.732,0.87327
1.736,1.12425
1.74,1.13805
1.744,0.84338
1.748,0.46118
1.752,0.10884
1.756,-0.12187
1.76,-0.24478
1.764,-0.22502
1.768,-0.19655
1.772,-0.1373
1.776,-0.06366
1.78,-0.04984
1.784,-0.01472
1.788,0.00424
1.792,-0.01665
1.796,-0.02158
1.8,-0.00432
1.804,0.00718
1.808,-0.01349
1.812,-0.00066
1.816,-0.03079
1.82,-0.01496
1.824,-0.00581
1.828,0.0063
1.832,0.01334
1.836,0.0073
1.84,-0.01198
1.844,0.00729
1.848,0.05273
1.852,0.03582
1.856,0.06679
1.86,0.06991
1.864,0.10145
1.868,0.11051
1.872,0.14578
1.876,0.17416
1.88,0.16441
1.884,0.19056
1.888,0.20965
1.892,0.25477
1.896,0.25275
1.9,0.27687
1.904,0.27559
1.908,0.26739
1.912,0.2692
1.916,0.29404
1.92,0.25745
1.924,0.24949
1.928,0.2278
1.932,0.18474
1.936,0.2164
1.94,0.18246
1.944,0.14559
1.948,0.11438
1.952,0.08892
1.956,0.08102
1.96,0.04337
1.964,0.03412
1.968,0.05143
1.972,0.02262
1.976,0.01617
1.98,-0.01826
1.984,-0.00442
1.988,-0.02238
1.992,-0.00823
1.996,-0.02841
2.0,-0.00176
2.004,-0.02543
2.008,-0.00944
2.012,-0.04454
2.016,-0.02739
2.02,-0.02789
2.024,-0.0167
2.028,-0.01768
2.032,-0.01057
2.036,-0.04594
2.04,-0.04102
2.044,-0.04475
2.048,-0.04063
2.052,-0.03124
2.056,-0.03166
2.06,-0.02938
2.064,-0.04569
2.068,-0.04071
2.072,-0.02729
2.076,-0.03053
2.08,-0.03844
2.084,-0.02795
2.088,-0.04081
2.092,-0.02024
2.096,-0.05611
2.1,-0.05154
2.104,-0.04145
2.108,-0.02864
2.112,-0.0277
2.116,-0.0485
2.12,-0.03033
2.124,-0.03732
2.128,-0.03447
2.132,-0.03009
2.136,-0.03628
2.14,-0.0517
2.144,-0.04664
2.148,-0.03651
2.152,-0.0381
2.156,-0.04808
2.16,-0.02332
2.164,-0.03973
2.168,-0.04388
2.172,-0.05064
2.176,-0.03893
2.18,-0.04087
2.184,-0.03312
2.188,-0.02314
2.192,-0.05858
2.196,-0.03806
2.2,-0.034
2.204,-0.04846
2.208,-0.04303
2.212,-0.0447
2.216,-0.03646
2.22,-0.04286
2.224,-0.05355
2.228,-0.06107
2.232,-0.03912
2.236,-0.05071
2.24,-0.04923
2.244,-0.05826
2.248,-0.02475
2.252,-0.04441
2.256,-0.04892
2.26,-0.04688
2.264,-0.05581
2.268,-0.04115
2.272,-0.05436
2.276,-0.05133
2.28,-0.04719
2.284,-0.05713
2.288,-0.04618
2.292,-0.0321
2.296,-0.04155
2.3,-0.04854
2.304,-0.04463
2.308,-0.04528
2.312,-0.03956
2.316,-0.04619
2.32,-0.04849
2.324,-0.02782
2.328,-0.05992
2.332,-0.02699
2.336,-0.02086
2.34,-0.03393
2.344,-0.05462
2.348,-0.04304
2.352,-0.06096
2.356,-0.057
2.36,-0.04416
2.364,-0.06382
2.368,-0.05306
2.372,-0.05056
2.376,-0.08382
2.38,-0.03799
2.384,-0.04949
2.388,-0.03107
2.392,-0.05566
2.396,-0.05432
2.4,-0.02815
2.404,-0.06367
2.408,-0.0564
2.412,-0.0373
2.416,-0.04642
2.42,-0.0386
2.424,-0.05166
2.428,-0.0477
2.432,-0.0558
2.436,-0.04618
2.44,-0.05956
2.444,-0.04329
2.448,-0.04885
2.452,-0.06368
2.456,-0.04516
2.46,-0.06458
2.464,-0.0516
2.468,-0.05871
2.472,-0.06359
2.476,-0.04819
2.48,-0.06276
2.484,-0.03877
2.488,-0.04674
2.492,-0.05326
2.496,-0.04886
2.5,-0.0626
2.504,-0.04846
2.508,-0.04344
2.512,-0.04165
2.516,-0.06904
2.52,-0.04941
2.524,-0.05898
2.528,-0.05257
2.532,-0.03727
2.536,-0.03721
2.54,-0.03529
2.544,-0.05313
2.548,-0.0592
2.552,-0.04657
2.556,-0.0389
2.56,-0.05262
2.564,-0.04214
2.568,-0.02753
2.572,-0.05223
2.576,-0.04311
2.58,-0.05736
2.584,-0.04639
2.588,-0.06445
2.592,-0.03022
2.596,-0.0481
2.6,-0.01909
2.604,-0.05899
2.608,-0.04499
2.612,-0.05467
2.616,-0.04626
2.62,-0.05367
2.624,-0.05903
2.628,-0.06047
2.632,-0.04382
2.636,-0.04446
2.64,-0.04832
2.644,-0.03826
2.648,-0.04895
2.652,-0.0352
2.656,-0.06659
2.66,-0.05488
2.664,-0.04053
2.668,-0.042
2.672,-0.05978
2.676,-0.03135
2.68,-0.061
2.684,-0.06407
2.688,-0.04232
2.692,-0.02788
2.696,-0.04437
2.7,-0.04215
2.704,-0.04052
2.708,-0.05986
2.712,-0.00755
2.716,-0.01159
2.72,0.00129
2.724,0.01962
2.728,0.02947
2.732,0.02566
2.736,0.04055
2.74,0.02616
2.744,0.04658
2.748,0.03277
2.752,0.00999
2.756,0.03303
2.76,0.00708
2.764,0.01475
2.768,0.01448
2.772,-0.0048
2.776,-0.0204
2.78,-0.03945
2.784,-0.03225
2.788,-0.02958
2.792,-0.03165
2.796,-0.03471
2.8,-0.03613
2.804,-0.04241
2.808,-0.05089
2.812,-0.0441
2.816,-0.04834
2.82,-0.03492
2.824,-0.04092
2.828,-0.05095
2.832,-0.05866
2.836,-0.04741
2.84,-0.03283
2.844,-0.02677
2.848,-0.03854
2.852,-0.05053
2.856,-0.04003
2.86,-0.02709
2.864,-0.07256
2.868,-0.04735
2.872,-0.11064
2.876,-0.13825
2.88,-0.10681
2.884,-0.06026
2.888,0.10673
2.892,0.4142
2.896,0.77565
2.9,1.07228
2.904,1.09631
2.908,0.86776
2.912,0.45908
2.916,0.08993
2.92,-0.16481
2.924,-0.24084
2.928,-0.26315
2.932,-0.23645
2.936,-0.1595
2.94,-0.11725
2.944,-0.07941
2.948,-0.06533
2.952,-0.04183
2.956,-0.01079
2.96,-0.03785
2.964,-0.03766
2.968,-0.03113
2.972,-0.01954
2.976,-0.01183
2.98,-0.04381
2.984,-0.02706
2.988,-0.03873
2.992,-0.0041
2.996,0.00261
3.0,0.00552
3.004,0.00063
3.008,0.03424
3.012,0.03121
3.016,0.04369
3.02,0.06071
3.024,0.07855
3.028,0.09669
3.032,0.12537
3.036,0.11672
3.04,0.16007
3.044,0.15954
3.048,0.2088
3.052,0.25155
3.056,0.24178
3.06,0.25416
3.064,0.27835
3.068,0.27871
3.072,0.26364
3.076,0.26459
3.08,0.2487
3.084,0.27214
3.088,0.25869
3.092,0.22057
3.096,0.19154
3.1,0.16748
3.104,0.16793
3.108,0.12461
3.112,0.10825
3.116,0.1109
3.12,0.09116
3.124,0.08617
3.128,0.04367
3.132,0.04905
3.136,0.04091
3.14,0.00255
3.144,-0.00454
3.148,-0.00758
3.152,0.00306
3.156,0.01574
3.16,-0.00844
3.164,0.00269
3.168,-0.02666
3.172,-0.01001
3.176,-0.01804
3.18,-0.00888
3.184,-0.0031
3.188,-0.03301
3.192,-0.01211
3.196,-0.01339
3.2,-0.01712
3.204,-0.02932
3.208,-0.00596
3.212,-0.01229
3.216,0.00398
3.22,-0.013
3.224,-0.01318
3.228,-0.00351
3.232,-0.02006
3.236,0.00472
3.24,-0.02793
3.244,-0.00622
3.248,-0.00698
3.252,-0.01304
3.256,-0.01349
3.26,-0.01891
3.264,0.00452
3.268,0.00873
3.272,-0.02077
3.276,0.00185
3.28,-0.01788
3.284,0.00323
3.288,-0.00561
3.292,-0.0015
3.296,0.00351
3.3,-0.01429
3.304,-0.00293
3.308,0.00179
3.312,0.00578
3.316,-0.00979
3.32,0.01558
3.324,0.00547
3.328,0.01727
3.332,-0.00727
3.336,0.00751
3.34,0.00612
3.344,0.00084
3.348,0.01236
3.352,0.00691
3.356,0.00159
3.36,0.01078
3.364,0.01024
3.368,-0.00078
3.372,-0.00851
3.376,0.00975
3.38,0.00946
3.384,0.00191
3.388,0.0328
3.392,-0.00418
3.396,0.00345
3.4,0.00541
3.404,0.00684
3.408,0.00343
3.412,0.0132
3.416,-0.00388
3.42,0.00344
3.424,8e-05
3.428,-0.00507
3.432,-0.0002
3.436,0.01182
3.44,0.0007
3.444,0.01774
3.448,-0.00391
3.452,0.01034
3.456,0.01645
3.46,0.02121
3.464,0.0219
3.468,0.01977
3.472,0.018
3.476,-0.00377
3.48,0.00099
3.484,-0.00185
3.488,0.01352
3.492,0.03416
3.496,0.02638
3.5,0.02185
3.504,0.03466
3.508,0.00764
3.512,0.03188
3.516,0.02888
3.52,0.01688
3.524,0.01401
3.528,-0.00458
3.532,0.01516
3.536,0.00024
3.54,0.02235
3.544,0.02243
3.548,0.03552
3.552,0.00249
3.556,0.02887
3.56,0.0216
3.564,0.02009
3.568,0.02705
3.572,0.01793
3.576,0.0175
3.58,0.01828
3.584,0.02183
3.588,0.03018
3.592,0.0082
3.596,0.03109
3.6,0.00912
3.604,0.04717
3.608,0.03084
3.612,0.00491
3.616,0.01812
3.62,0.03345
3.624,-0.00059
3.628,0.03541
3.632,0.02694
3.636,0.0318
3.64,0.00624
3.644,0.04312
3.648,0.04075
3.652,0.03733
3.656,0.01891
3.66,0.04174
3.664,0.02808
3.668,0.02587
3.672,0.04406
3.676,0.01864
3.68,0.03741
3.684,0.01866
3.688,0.01439
3.692,0.02094
3.696,0.01154
3.7,0.05298
3.704,0.04697
3.708,0.02388
3.712,0.03679
3.716,0.02553
3.72,0.02117
3.724,0.04456
3.728,0.02582
3.732,0.03777
3.736,0.02302
3.74,0.02117
3.744,0.03885
3.748,0.03416
3.752,0.04992
3.756,0.04412
3.76,0.01154
3.764,0.03946
3.768,0.0441
3.772,0.03078
3.776,0.05917
3.78,0.05013
3.784,0.01339
3.788,0.02991
3.792,0.06656
3.796,0.02711
3.8,0.04617
3.804,0.04239
3.808,0.05379
3.812,0.06045
3.816,0.03429
3.82,0.0323
3.824,0.03299
3.828,0.03132
3.832,0.03842
3.836,0.0342
3.84,0.04834
3.844,0.04004
3.848,0.03915
3.852,0.04424
3.856,0.06528
3.86,0.03568
3.864,0.04122
3.868,0.04266
3.872,0.03907
3.876,0.05209
3.88,0.0765
3.884,0.05325
3.888,0.05462
3.892,0.07477
3.896,0.06171
3.9,0.06749
3.904,0.09702
3.908,0.09169
3.912,0.11016
3.916,0.12452
3.92,0.12395
3.924,0.11011
3.928,0.16044
3.932,0.11036
3.936,0.10964
3.94,0.08811
3.944,0.10292
3.948,0.10718
3.952,0.08584
3.956,0.07995
3.96,0.08645
3.964,0.05623
3.968,0.06283
3.972,0.0678
3.976,0.05986
3.98,0.05612
3.984,0.05536
3.988,0.07459
3.992,0.02935
3.996,0.04954
4.0,0.04186
4.004,0.03279
4.008,0.05869
4.012,0.0616
4.016,0.05464
4.02,0.04123
4.024,0.06485
4.028,0.06427
4.032,0.04971
4.036,0.02855
4.04,0.05614
4.044,0.04194
4.048,0.04232
4.052,0.0441
4.056,0.01098
4.06,-0.03302
4.064,-0.02543
4.068,0.00969
4.072,0.17433
4.076,0.42632
4.08,0.80202
4.084,1.13371
4.088,1.1978
4.092,1.03011
4.096,0.61574
4.1,0.23639
4.104,-0.03949
4.108,-0.15664
4.112,-0.18224
4.116,-0.14914
4.12,-0.08831
4.124,-0.02653
4.128,-0.0049
4.132,0.02841
4.136,0.04392
4.14,0.05275
4.144,0.05059
4.148,0.04671
4.152,0.05447
4.156,0.05462
4.16,0.06717
4.164,0.05786
4.168,0.07838
4.172,0.0841
4.176,0.06307
4.18,0.09568
4.184,0.06063
4.188,0.0745
4.192,0.07664
4.196,0.08001
4.2,0.11997
4.204,0.11723
4.208,0.14958
4.212,0.15272
4.216,0.19601
4.22,0.20225
4.224,0.23074
4.228,0.23427
4.232,0.27599
4.236,0.29953
4.24,0.30252
4.244,0.32783
4.248,0.35635
4.252,0.34201
4.256,0.3435
4.26,0.3454
4.264,0.34811
4.268,0.35034
4.272,0.29748
4.276,0.31767
4.28,0.27124
4.284,0.26123
4.288,0.24321
4.292,0.22522
4.296,0.18732
4.3,0.19692
4.304,0.17495
4.308,0.13057
4.312,0.13928
4.316,0.10865
4.32,0.08001
4.324,0.05752
4.328,0.07144
4.332,0.0552
4.336,0.05618
4.34,0.08333
4.344,0.05223
4.348,0.05776
4.352,0.06971
4.356,0.03118
4.36,0.03341
4.364,0.05044
4.368,0.04946
4.372,0.01463
4.376,0.05245
4.38,0.04294
4.384,0.05285
4.388,0.04979
4.392,0.04524
4.396,0.05165
4.4,0.04212
4.404,0.03856
4.408,0.04293
4.412,0.05054
4.416,0.04013
4.42,0.02803
4.424,0.04661
4.428,0.03553
4.432,0.0311
4.436,0.05246
4.44,0.05059
4.444,0.03337
4.448,0.05073
4.452,0.02065
4.456,0.03198
4.46,0.03664
4.464,0.05855
4.468,0.03606
4.472,0.02963
4.476,0.03272
4.48,0.04867
4.484,0.02832
4.488,0.0656
4.492,0.04082
4.496,0.05473
4.5,0.04163
4.504,0.03288
4.508,0.04288
4.512,0.0457
4.516,0.0518
4.52,0.03446
4.524,0.03951
4.528,0.03429
4.532,0.03861
4.536,0.03936
4.54,0.04207
4.544,0.03958
4.548,0.02173
4.552,0.04556
4.556,0.05227
4.56,0.04368
4.564,0.04171
4.568,0.02942
4.572,0.04108
4.576,0.03831
4.58,0.02069
4.584,0.04596
4.588,0.01775
4.592,-0.00071
4.596,0.04434
4.6,0.03444
4.604,0.02577
4.608,0.04554
4.612,0.03708
4.616,0.02898
4.62,0.0451
4.624,0.0283
4.628,0.01918
4.632,0.02585
4.636,0.04476
4.64,0.00167
4.644,0.02685
4.648,0.02442
4.652,0.01874
4.656,0.0434
4.66,0.01712
4.664,0.05005
4.668,0.04218
4.672,0.05039
4.676,0.04126
4.68,0.02329
4.684,0.02647
4.688,0.03019
4.692,0.00846
4.696,0.03006
4.7,0.01861
4.704,0.03983
4.708,0.02064
4.712,0.0089
4.716,0.03242
4.72,0.03105
4.724,0.02235
4.728,0.01615
4.732,0.03538
4.736,0.02387
4.74,0.01505
4.744,0.00805
4.748,0.01071
4.752,0.01304
4.756,0.02308
4.76,0.0105
4.764,0.01678
4.768,0.02315
4.772,0.01429
4.776,0.01835
4.78,0.03816
4.784,0.01447
4.788,0.00576
4.792,-0.00581
4.796,0.00244
4.8,0.02799
4.804,0.02691
4.808,0.00652
4.812,-0.01049
4.816,0.0189
4.82,0.01788
4.824,0.00694
4.828,0.00234
4.832,0.03325
4.836,-0.00021
4.84,-0.00483
4.844,0.0153
4.848,0.01866
4.852,0.0246
4.856,0.00896
4.86,0.00699
4.864,0.02385
4.868,0.02318
4.872,0.02136
4.876,0.00536
4.88,0.01039
4.884,0.01381
4.888,0.00631
4.892,0.0174
4.896,0.00559
4.9,0.01899
4.904,-0.00764
4.908,0.00178
4.912,0.01439
4.916,-0.00711
4.92,0.00177
4.924,0.01939
4.928,0.01531
4.932,0.00049
4.936,-0.00431
4.94,0.01439
4.944,-0.00171
4.948,0.00426
4.952,0.00239
4.956,-0.01617
4.96,-0.00018
4.964,0.00368
4.968,0.00077
4.972,0.00014
4.976,-0.00272
4.98,0.02783
4.984,0.01834
4.988,0.00531
4.992,-0.00691
4.996,-0.01372
5.0,0.01534
5.004,-5e-05
5.008,-0.00679
5.012,-0.01363
5.016,-0.01299
5.02,0.00301
5.024,-0.03912
5.028,-0.00969
5.032,-8e-05
5.036,0.00769
5.04,0.01627
5.044,0.0159
5.048,0.00894
5.052,0.02172
5.056,0.02852
5.06,0.02908
5.064,0.04722
5.068,0.08022
5.072,0.06089
5.076,0.07701
5.08,0.08448
5.084,0.05927
5.088,0.0721
5.092,0.08758
5.096,0.05602
5.1,0.04499
5.104,0.03789
5.108,0.03409
5.112,0.01437
5.116,-0.00936
5.12,-0.00646
5.124,0.00196
5.128,0.00154
5.132,-0.003
5.136,-0.04129
5.14,-0.0099
5.144,-0.00922
5.148,0.0047
5.152,-0.02165
5.156,-0.02384
5.16,0.0018
5.164,-0.01352
5.168,-0.00998
5.172,-0.02296
5.176,-0.01323
5.18,-0.01153
5.184,-0.033
5.188,-0.03271
5.192,-0.01337
5.196,-0.00614
5.2,-0.02797
5.204,-0.01742
5.208,-0.03682
5.212,-0.06488
5.216,-0.10485
5.22,-0.11419
5.224,-0.05574
5.228,0.10551
5.232,0.41967
5.236,0.79175
5.24,1.06945
5.244,1.14492
5.248,0.90162
5.252,0.49195
5.256,0.11341
5.26,-0.1163
5.264,-0.23452
5.268,-0.25373
5.272,-0.21092
5.276,-0.1889
5.28,-0.12198
5.284,-0.07837
5.288,-0.03765
5.292,-0.02977
5.296,-0.02446
5.3,-0.05336
5.304,-0.04784
5.308,-0.05567
5.312,-0.01072
5.316,-0.01987
5.32,-0.04959
5.324,-0.04665
5.328,-0.04238
5.332,-0.02965
5.336,-0.01127
5.34,-0.01775
5.344,0.01046
5.348,-0.0006
5.352,0.02532
5.356,0.01918
5.36,0.0248
5.364,0.05761
5.368,0.07
5.372,0.1145
5.376,0.12794
5.38,0.14746
5.384,0.1513
5.388,0.18585
5.392,0.19346
5.396,0.22692
5.4,0.24034
5.404,0.25374
5.408,0.25904
5.412,0.24978
5.416,0.26028
5.42,0.26185
5.424,0.26327
5.428,0.23799
5.432,0.22428
5.436,0.1913
5.44,0.16682
5.444,0.15251
5.448,0.12826
5.452,0.12826
5.456,0.08162
5.46,0.06088
5.464,0.05935
5.468,0.0364
5.472,0.00863
5.476,0.00421
5.48,-0.01078
5.484,-0.01287
5.488,-0.02465
5.492,-0.02099
5.496,-0.02315
5.5,-0.02798
5.504,-0.03388
5.508,-0.0297
5.512,-0.01229
5.516,-0.04972
5.52,-0.03382
5.524,-0.03389
5.528,-0.04524
5.532,-0.05069
5.536,-0.04824
5.54,-0.0399
5.544,-0.05209
5.548,-0.03789
5.552,-0.04196
5.556,-0.03155
5.56,-0.05047
5.564,-0.06029
5.568,-0.02952
5.572,-0.05218
5.576,-0.05312
5.58,-0.04592
5.584,-0.04064
5.588,-0.05651
5.592,-0.04258
5.596,-0.03803
5.6,-0.03213
5.604,-0.04521
5.608,-0.0432
5.612,-0.05272
5.616,-0.06491
5.62,-0.03521
5.624,-0.05212
5.628,-0.04075
5.632,-0.04065
5.636,-0.04851
5.64,-0.05115
5.644,-0.03949
5.648,-0.04781
5.652,-0.0349
5.656,-0.04034
5.66,-0.04945
5.664,-0.05668
5.668,-0.06824
5.672,-0.04293
5.676,-0.04251
5.68,-0.05732
5.684,-0.06436
5.688,-0.02862
5.692,-0.04605
5.696,-0.04184
5.7,-0.05668
5.704,-0.05503
5.708,-0.04503
5.712,-0.02997
5.716,-0.06183
5.72,-0.04688
5.724,-0.07136
5.728,-0.05081
5.732,-0.05822
5.736,-0.04816
5.74,-0.05923
5.744,-0.05794
5.748,-0.04594
5.752,-0.06942
5.756,-0.05313
5.76,-0.05932
5.764,-0.0333
5.768,-0.02843
5.772,-0.04471
5.776,-0.04791
5.78,-0.05029
5.784,-0.03771
5.788,-0.05402
5.792,-0.03412
5.796,-0.06028
5.8,-0.07066
5.804,-0.05827
5.808,-0.07198
5.812,-0.05484
5.816,-0.07382
5.82,-0.04856
5.824,-0.04537
5.828,-0.05171
5.832,-0.05239
5.836,-0.04812
5.84,-0.038
5.844,-0.05537
5.848,-0.06119
5.852,-0.04372
5.856,-0.03161
5.86,-0.04448
5.864,-0.05114
5.868,-0.02661
5.872,-0.05317
5.876,-0.05779
5.88,-0.03266
5.884,-0.04403
5.888,-0.06179
5.892,-0.0801
5.896,-0.03797
5.9,-0.04684
5.904,-0.06086
5.908,-0.03476
5.912,-0.04672
5.916,-0.04753
5.92,-0.04673
5.924,-0.06326
5.928,-0.06411
5.932,-0.06454
5.936,-0.03232
5.94,-0.05369
5.944,-0.03477
5.948,-0.03939
5.952,-0.05257
5.956,-0.04207
5.96,-0.0545
5.964,-0.05101
5.968,-0.03988
5.972,-0.04827
